line_id,scene_id,order,beat,line_type,speaker,text_ko,emotion,condition,choice_id,next_or_effect,stage_direction,voice_required,branch_group,implementation_note
D8-01_050,D8-01,50,choice,choice,PLAYER_CHOICE,서비스 로봇,choice,,D8-01_A4_ROBOT,accusation4:wrong,UI choice,N,D8-01_A4,
D8-01_051,D8-01,51,choice,choice,PLAYER_CHOICE,승객용 승강기,choice,,D8-01_A4_ELEVATOR,accusation4:wrong,UI choice,N,D8-01_A4,
D8-01_052,D8-01,52,choice,choice,PLAYER_CHOICE,외벽 발판 수동 운반,choice,,D8-01_A4_MANUAL,accusation4:wrong,UI choice,N,D8-01_A4,
D8-01_053,D8-01,53,accusation,branch_response,ADRIAN,시신은 검은 운반백에 고정되어 천장 화물 레일로 이동했습니다.,focused,choice(D8-01_A4_RAIL),,,HORIZON,Y,D8-01_A4,
D8-01_054,D8-01,54,accusation,branch_response,OWEN,86kg 안정화 로그와 22시 18분 감지기 오류가 레일 경로와 정확히 겹칩니다.,firm,choice(D8-01_A4_RAIL),,,HORIZON,Y,D8-01_A4,
D8-01_055,D8-01,55,wrong_accusation,branch_response,ADRIAN,서비스 로봇으로 옮겼습니다.,firm,choice(D8-01_A4_ROBOT),,,HORIZON,Y,D8-01_A4,
D8-01_056,D8-01,56,wrong_accusation,branch_response,OWEN,로봇 적재 한도는 40kg이며 층간 이동 기록도 없습니다. 클레어 사건의 장치와 혼동했습니다.,corrective,choice(D8-01_A4_ROBOT),,wrong_strike:+1,HORIZON,Y,D8-01_A4,
D8-01_057,D8-01,57,wrong_accusation,branch_response,ADRIAN,승객용 승강기로 옮겼습니다.,firm,choice(D8-01_A4_ELEVATOR),,,HORIZON,Y,D8-01_A4,
D8-01_058,D8-01,58,wrong_accusation,branch_response,MARCUS,같은 시간 승강기 무게·문 개폐 기록은 0입니다.,corrective,choice(D8-01_A4_ELEVATOR),,wrong_strike:+1,HORIZON,Y,D8-01_A4,
D8-01_059,D8-01,59,wrong_accusation,branch_response,ADRIAN,외벽 발판으로 수동 운반했습니다.,firm,choice(D8-01_A4_MANUAL),,,HORIZON,Y,D8-01_A4,
D8-01_060,D8-01,60,wrong_accusation,branch_response,MARCUS,염분막과 압력 센서가 온전합니다. 발판은 사용되지 않았습니다.,corrective,choice(D8-01_A4_MANUAL),,wrong_strike:+1,HORIZON,Y,D8-01_A4,
D8-01_061,D8-01,61,accusation,system,SYSTEM,최종 논증 5/6: 다니엘을 유인한 방법과 동기를 선택하세요.,tutorial,accusation4:correct or retry,,,Accusation UI,N,,
D8-01_062,D8-01,62,choice,choice,PLAYER_CHOICE,리처드가 오르페우스 호 진범이라는 다니엘의 오해를 익명 제보로 강화,choice,,D8-01_A5_MISCONCEPTION,accusation5:correct,UI choice,N,D8-01_A5,
D8-01_063,D8-01,63,choice,choice,PLAYER_CHOICE,클레어의 비자금 폭로를 막기 위해 협박,choice,,D8-01_A5_FUNDS,accusation5:wrong,UI choice,N,D8-01_A5,
D8-01_064,D8-01,64,choice,choice,PLAYER_CHOICE,다니엘 개인에 대한 복수,choice,,D8-01_A5_REVENGE,accusation5:wrong,UI choice,N,D8-01_A5,
D8-01_065,D8-01,65,choice,choice,PLAYER_CHOICE,태블릿을 빼앗기 위한 금전 거래,choice,,D8-01_A5_RANSOM,accusation5:wrong,UI choice,N,D8-01_A5,
D8-01_066,D8-01,66,accusation,branch_response,ADRIAN,이블린은 다니엘이 리처드를 진범으로 확신한다는 점을 이용했습니다. 선택적 내부 자료와 위조 초대로 확신을 강화해 밸러스트로 유인했습니다.,focused,choice(D8-01_A5_MISCONCEPTION),,,HORIZON,Y,D8-01_A5,
D8-01_067,D8-01,67,accusation,branch_response,CLAIRE,"전체 채팅에는 리처드를 가리키는 자료만 있고, 명령 주체를 묻는 질문에는 답이 없었습니다.",firm,choice(D8-01_A5_MISCONCEPTION),,,HORIZON,Y,D8-01_A5,
D8-01_068,D8-01,68,wrong_accusation,branch_response,ADRIAN,비자금 폭로를 막기 위해 다니엘을 불렀습니다.,firm,choice(D8-01_A5_FUNDS),,,HORIZON,Y,D8-01_A5,
D8-01_069,D8-01,69,wrong_accusation,branch_response,CLAIRE,비자금은 제가 태블릿을 훔친 동기입니다. 이블린의 오르페우스 호 설계와는 별개예요.,corrective,choice(D8-01_A5_FUNDS),,wrong_strike:+1,HORIZON,Y,D8-01_A5,
D8-01_070,D8-01,70,wrong_accusation,branch_response,ADRIAN,개인적 복수였습니다.,firm,choice(D8-01_A5_REVENGE),,,HORIZON,Y,D8-01_A5,
D8-01_071,D8-01,71,wrong_accusation,branch_response,EVELYN,그와 개인적인 관계는 없었습니다. 적어도 그 부분은 정확히 하세요.,cold,choice(D8-01_A5_REVENGE),,wrong_strike:+1,HORIZON,Y,D8-01_A5,
D8-01_072,D8-01,72,wrong_accusation,branch_response,ADRIAN,태블릿을 사기 위한 금전 거래였습니다.,firm,choice(D8-01_A5_RANSOM),,,HORIZON,Y,D8-01_A5,
D8-01_073,D8-01,73,wrong_accusation,branch_response,MARCUS,금전 거래 메시지는 없습니다. 초대와 서비스 승인만 있습니다.,corrective,choice(D8-01_A5_RANSOM),,wrong_strike:+1,HORIZON,Y,D8-01_A5,
D8-01_074,D8-01,74,accusation,system,SYSTEM,최종 논증 6/6: 15년 전 오르페우스 호 보험사기와 밸러스트 조작을 설계한 사람을 선택하세요.,tutorial,accusation5:correct or retry,,,Accusation UI,N,,
D8-01_075,D8-01,75,choice,choice,PLAYER_CHOICE,이블린 쇼,choice,,D8-01_A6_EVELYN,accusation6:correct,UI choice,N,D8-01_A6,
D8-01_076,D8-01,76,choice,choice,PLAYER_CHOICE,리처드 호손,choice,,D8-01_A6_RICHARD,accusation6:wrong,UI choice,N,D8-01_A6,
D8-01_077,D8-01,77,choice,choice,PLAYER_CHOICE,줄리언 호손,choice,,D8-01_A6_JULIAN,accusation6:wrong,UI choice,N,D8-01_A6,
D8-01_078,D8-01,78,choice,choice,PLAYER_CHOICE,토머스 리드,choice,,D8-01_A6_THOMAS,accusation6:wrong,UI choice,N,D8-01_A6,
D8-01_079,D8-01,79,accusation,branch_response,ADRIAN,15년 전 설계자도 이블린 쇼입니다.,firm,choice(D8-01_A6_EVELYN),,,HORIZON,Y,D8-01_A6,
D8-01_080,D8-01,80,accusation,branch_response,THOMAS,복원 음성과 운영 키 로그가 일치합니다. 줄리언은 밸브를 잠그려 했습니다.,grave,choice(D8-01_A6_EVELYN),,,HORIZON,Y,D8-01_A6,
D8-01_081,D8-01,81,wrong_accusation,branch_response,ADRIAN,설계자는 리처드 호손입니다.,firm,choice(D8-01_A6_RICHARD),,,HORIZON,Y,D8-01_A6,
D8-01_082,D8-01,82,wrong_accusation,branch_response,RICHARD,나는 은폐했고 보험금을 받았소. 하지만 줄리언의 음성은 내가 사전에 몰랐음을 증명하오.,pained,choice(D8-01_A6_RICHARD),,ending_candidate:C; wrong_strike:+1,HORIZON,Y,D8-01_A6,
D8-01_083,D8-01,83,wrong_accusation,branch_response,ADRIAN,설계자는 줄리언 호손입니다.,firm,choice(D8-01_A6_JULIAN),,,HORIZON,Y,D8-01_A6,
D8-01_084,D8-01,84,wrong_accusation,branch_response,THOMAS,줄리언은 승객을 구하려 했습니다. 그 지목은 15년 전의 거짓말을 반복합니다.,angry,choice(D8-01_A6_JULIAN),,wrong_strike:+1,HORIZON,Y,D8-01_A6,
D8-01_085,D8-01,85,wrong_accusation,branch_response,ADRIAN,설계자는 토머스 리드입니다.,firm,choice(D8-01_A6_THOMAS),,,HORIZON,Y,D8-01_A6,
D8-01_086,D8-01,86,wrong_accusation,branch_response,THOMAS,나는 침묵한 증인입니다. 운영 키와 음성 명령은 이블린을 가리킵니다.,grave,choice(D8-01_A6_THOMAS),,wrong_strike:+1,HORIZON,Y,D8-01_A6,
D8-01_087,D8-01,87,failure,ending_trigger,SYSTEM,논증 실패: 핵심 지목 오류가 누적되었습니다. 리처드를 범인으로 기록하고 시 엔딩으로 진행합니다.,system,wrong_strike>=3 or ending_candidate:C and accusation1:wrong_richard,,ending:C; scene_unlock:D8-03_C,UI,N,,
D8-01_088,D8-01,88,proof,dialogue,ADRIAN,"이블린은 리처드의 죄를 방패로 썼습니다. 리처드는 조사관을 매수하고 진실을 숨겼지만, 다니엘을 밸러스트로 유인하고 질소를 흘린 사람은 이블린입니다.",firm,all_accusations_correct,,,HORIZON,Y,,
D8-01_089,D8-01,89,proof,dialogue,ADRIAN,"초대장은 비서실 서버에서 발송됐고, 익명 제보의 문체는 이블린의 말과 일치합니다. 마커스의 토큰과 이블린의 운영 권한이 금고와 레일을 열었습니다.",focused,all_accusations_correct,,,HORIZON,Y,,
D8-01_090,D8-01,90,proof,dialogue,ADRIAN,"22시 18분, 배는 86kg을 밸러스트에서 이 방 위로 옮겼습니다. 시신이 떨어진 뒤 세면대와 녹음기가 방을 완성했습니다.",focused,all_accusations_correct,,,HORIZON,Y,,
D8-01_091,D8-01,91,proof,dialogue,ADRIAN,그리고 보호면 안쪽의 다니엘 DNA는 당신이 살해 순간 그와 마주했다는 마지막 증거입니다.,firm,all_accusations_correct,,,HORIZON,Y,,
D8-01_092,D8-01,92,defense,dialogue,EVELYN,모든 조각이 맞는다고 해서 당신의 해석만 정답인 것은 아닙니다.,cold,all_accusations_correct,,,HORIZON,Y,,
D8-01_093,D8-01,93,defense,dialogue,HELENA,DNA는 해석이 아니라 접촉입니다.,firm,all_accusations_correct,,,HORIZON,Y,,
D8-01_094,D8-01,94,defense,dialogue,OWEN,86kg 로그도 해석이 아니라 무게입니다.,gruff,all_accusations_correct,,,HORIZON,Y,,
D8-01_095,D8-01,95,defense,dialogue,THOMAS,줄리언의 목소리도 해석이 아니라 기록입니다.,grave,all_accusations_correct,,,HORIZON,Y,,
D8-01_096,D8-01,96,defense,dialogue,RICHARD,그리고 내 은폐는 내 죄요. 그녀의 살인을 대신할 수 없소.,resolved,all_accusations_correct,,,HORIZON,Y,,
D8-01_097,D8-01,97,verdict,dialogue,ADRIAN,"이블린 쇼, 다니엘 머서 살해와 증거 훼손, 오르페우스 호 침몰 조작 혐의로 당신을 지목합니다.",commanding,all_accusations_correct,,flag:evelyn_accused; scene_unlock:D8-02,HORIZON,Y,,
D8-01_098,D8-01,98,ending_choice,system,SYSTEM,최종 분기: 리처드의 과거 은폐를 함께 공개할지 결정하세요.,tutorial,all_accusations_correct,,,Ending Choice UI,N,,
D8-01_099,D8-01,99,choice,choice,PLAYER_CHOICE,이블린의 범행과 리처드의 은폐를 모두 공개,choice,all_accusations_correct,D8-01_END_A,ending:A,UI choice,N,D8-01_END,
D8-01_100,D8-01,100,choice,choice,PLAYER_CHOICE,이블린의 범행만 공개하고 리처드의 은폐는 비공개,choice,all_accusations_correct,D8-01_END_B,ending:B,UI choice,N,D8-01_END,
D8-01_101,D8-01,101,ending_choice,branch_response,ADRIAN,"기록은 전부 공개됩니다. 이블린의 살인과 리처드의 은폐, 둘 다.",firm,choice(D8-01_END_A),,ending:A,HORIZON,Y,D8-01_END,
D8-01_102,D8-01,102,ending_choice,branch_response,RICHARD,그렇게 하시오. 줄리언의 이름을 되찾는 데 다른 방법은 없네.,resolved,choice(D8-01_END_A) and trust_richard>=3,,,HORIZON,Y,D8-01_END,
D8-01_103,D8-01,103,ending_choice,branch_response,RICHARD,회사는 무너질 거요… 하지만 이번에는 내가 막지 않겠소.,defeated,choice(D8-01_END_A) and trust_richard<3,,,HORIZON,Y,D8-01_END,
D8-01_104,D8-01,104,ending_choice,branch_response,ADRIAN,살인 수사 기록에는 이블린의 범행만 포함합니다. 리처드의 은폐 자료는 별도 봉인하겠습니다.,guarded,choice(D8-01_END_B),,ending:B,HORIZON,Y,D8-01_END,
D8-01_105,D8-01,105,ending_choice,branch_response,THOMAS,또 하나의 진실을 방 안에 남겨두는군요.,disappointed,choice(D8-01_END_B),,,HORIZON,Y,D8-01_END,
D8-01_106,D8-01,106,close,system,SYSTEM,이블린이 선미 갑판으로 이동했습니다. 마지막 대치가 시작됩니다.,system,ending:A or ending:B,,scene_unlock:D8-02,UI,N,,
D8-02_001,D8-02,1,opening,narration,NARRATION,선미 갑판에서 바람은 모든 말을 육지 반대쪽으로 밀어냈다. 이블린은 난간 앞에 서 있었지만 도망칠 곳을 계산하는 눈은 아니었다.,observe,D8-01 correct,,,STERN,N,,
D8-02_002,D8-02,2,justification,dialogue,EVELYN,"오르페우스 호가 침몰하지 않았다면 회사는 파산했을 겁니다. 조선소와 항구 도시, 수천 명이 일자리를 잃었겠죠.",controlled,,,,STERN,Y,,
D8-02_003,D8-02,3,justification,dialogue,ADRIAN,그래서 승객이 탄 배를 보험금으로 바꿨습니까?,cold,,,,STERN,Y,,
D8-02_004,D8-02,4,justification,dialogue,EVELYN,"피해를 제한하려 했습니다. 줄리언이 절차를 방해해 균형이 무너졌고, 리처드는 그 뒤에 필요한 일을 했어요.",defensive,,,,STERN,Y,,
D8-02_005,D8-02,5,justification,dialogue,ADRIAN,필요한 일이 아니라 편리한 일이었습니다. 죽은 사람에게 책임을 넘기는 일.,firm,,,,STERN,Y,,
D8-02_006,D8-02,6,justification,dialogue,EVELYN,다니엘도 똑같았습니다. 복잡한 진실보다 리처드라는 얼굴을 원했죠. 나는 그가 원하는 길을 보여 줬을 뿐입니다.,cold,,,,STERN,Y,,
D8-02_007,D8-02,7,justification,dialogue,ADRIAN,그리고 그 길 끝에서 산소를 빼앗았습니다.,firm,,,,STERN,Y,,
D8-02_008,D8-02,8,climax,dialogue,EVELYN,나는 회사를 살렸어요.,intense,,,,STERN,Y,,
D8-02_009,D8-02,9,climax,dialogue,ADRIAN,살아남은 사람의 수가 죽인 사람의 죄를 나눠 갖지는 않습니다.,calm,,,,STERN,Y,,
D8-02_010,D8-02,10,choice,choice,PLAYER_CHOICE,“당신은 회사를 살린 게 아니라 죄를 연장했습니다.”,choice,,D8-02_C1,moral_tone:judgment,UI choice,N,D8-02_FINAL,
D8-02_011,D8-02,11,choice,choice,PLAYER_CHOICE,“당신이 말한 비용은 늘 다른 사람이 치렀습니다.”,choice,,D8-02_C2,moral_tone:accountability,UI choice,N,D8-02_FINAL,
D8-02_012,D8-02,12,choice,choice,PLAYER_CHOICE,“이제 살아남은 사람들이 직접 진실을 선택할 겁니다.”,choice,,D8-02_C3,moral_tone:hope,UI choice,N,D8-02_FINAL,
D8-02_013,D8-02,13,final_line,branch_response,ADRIAN,당신은 회사를 살린 게 아니라 죄를 연장했습니다. 오르페우스 호에서 시작한 밀실을 다니엘의 죽음으로 한 번 더 닫았을 뿐입니다.,severe,choice(D8-02_C1),,,STERN,Y,D8-02_FINAL,
D8-02_014,D8-02,14,final_line,branch_response,EVELYN,죄는 결과보다 오래 남지 않습니다. 사람들은 회사가 제공한 삶을 기억할 겁니다.,cold,choice(D8-02_C1),,moral_tone:judgment,STERN,Y,D8-02_FINAL,
D8-02_015,D8-02,15,final_line,branch_response,ADRIAN,"당신이 말한 비용은 늘 다른 사람이 치렀습니다. 승객, 줄리언, 다니엘, 마커스. 이번 비용은 당신 몫입니다.",firm,choice(D8-02_C2),,,STERN,Y,D8-02_FINAL,
D8-02_016,D8-02,16,final_line,branch_response,EVELYN,공평함은 회계 장부에만 존재하죠.,bitter,choice(D8-02_C2),,moral_tone:accountability,STERN,Y,D8-02_FINAL,
D8-02_017,D8-02,17,final_line,branch_response,ADRIAN,이제 살아남은 사람들이 직접 진실을 선택할 겁니다. 당신이 대신 계산하지 않아도 됩니다.,calm,choice(D8-02_C3),,,STERN,Y,D8-02_FINAL,
D8-02_018,D8-02,18,final_line,branch_response,EVELYN,그들이 어떤 선택을 하는지 보세요. 결국 누군가는 다시 정리해야 할 겁니다.,weary,choice(D8-02_C3),,moral_tone:hope,STERN,Y,D8-02_FINAL,
D8-02_019,D8-02,19,arrest,dialogue,MARCUS,"이블린 쇼, 뒤로 물러서십시오. 손을 보이는 곳에 두세요.",commanding,,,,STERN,Y,,
D8-02_020,D8-02,20,arrest,dialogue,NARRATION,이블린은 난간에서 한 걸음 물러났다. 체포 순간에도 그녀는 저항보다 절차를 선택했다.,STERN,,,,,N,,
D8-02_021,D8-02,21,arrest,dialogue,EVELYN,"기록은 누가 관리하죠, 탐정님? 진실도 결국 파일 하나입니다.",low,,,,STERN,Y,,
D8-02_022,D8-02,22,arrest,dialogue,ADRIAN,이번에는 복사본이 많습니다.,dry,,,,STERN,Y,,
D8-02_023,D8-02,23,close,system,SYSTEM,이블린 체포. 도덕적 결말 톤이 저장되었습니다.,system,,,scene_unlock:D8-03,UI,N,,
D8-03_001,D8-03,1,opening,narration,NARRATION,"엘리시움 호이 항구에 닿자 육지의 소음이 배의 기계음을 덮었다. 같은 승객들이 내렸지만, 출항 때와 같은 이야기를 가진 사람은 없었다.",observe,D8-02 or ending:C or bad_end,,,PORT,N,,
D8-03_002,D8-03,2,ending,system,SYSTEM,엔딩 결과를 표시합니다.,system,,,,Ending UI,N,,
D8-03_003,D8-03,3,ending_A,recording,NEWS_REPORT,속보: 호손 해운 COO 이블린 쇼가 다니엘 머서 살해와 오르페우스 호 침몰 조작 혐의로 체포됐습니다. 리처드 호손 회장은 과거 조사 방해와 뇌물 제공을 인정했습니다.,formal,ending:A,,,News montage,Y,,
D8-03_004,D8-03,4,ending_A,dialogue,CLAIRE,회사는 이사회 관리 체제로 들어갑니다. 비자금 자료도 당국에 넘겼어요. 제 몫의 변명은 법정에서 하죠.,subdued,ending:A,,,PORT,Y,,
D8-03_005,D8-03,5,ending_A,dialogue,THOMAS,줄리언의 공식 기록이 ‘사고 책임자’에서 ‘침몰 방지 시도 중 사망’으로 수정됐습니다.,emotional,ending:A,,,PORT,Y,,
D8-03_006,D8-03,6,ending_A,dialogue,RICHARD,15년 늦었지만… 내 아들이 집으로 돌아왔소.,broken,ending:A,,,PORT,Y,,
D8-03_007,D8-03,7,ending_A,dialogue,HELENA,"다니엘의 사망진단도 수정됐어요. 사망 시각, 장소, 직접 사인 전부요.",warm,ending:A,,,PORT,Y,,
D8-03_008,D8-03,8,ending_A,dialogue,OWEN,기계 로그는 처음부터 같은 말을 했습니다. 우리가 듣는 데 오래 걸렸을 뿐이죠.,gruff,ending:A,,,PORT,Y,,
D8-03_009,D8-03,9,ending_A,dialogue,MARCUS,제 인증 제공과 채무도 진술했습니다. 면직될 겁니다. 그래도 이번엔 기록이 남습니다.,resolved,ending:A,,,PORT,Y,,
D8-03_010,D8-03,10,inspection,narration,NARRATION,[조사: 다니엘의 수정 기사],observe,ending:A,,,PORT,N,,
D8-03_011,D8-03,11,inspection,inspection,ADRIAN,"제목은 ‘오르페우스 호의 진범과, 내가 틀린 사람’. 첫 문장은 다니엘의 리처드 오판을 편집자 주로 명시하고 이블린의 설계와 리처드의 은폐를 분리한다.",focused,ending:A,,,PORT,Y,,
D8-03_012,D8-03,12,evidence,system,SYSTEM,단서 획득: C-18 수정 기사,system,ending:A,,evidence:C-18,UI,N,,
D8-03_013,D8-03,13,ending_A,monologue,ADRIAN,완전한 진실은 아무도 구해 주지 않았습니다. 대신 누구의 죄가 누구의 것인지 돌려놓았습니다.,internal,ending:A,,,PORT,Y,,
D8-03_014,D8-03,14,ending_A,ending_title,SYSTEM,엔딩 에이 - 완전한 귀환,ending:A_complete,ending:A,,,Ending title,N,,
D8-03_015,D8-03,15,ending_B,recording,NEWS_REPORT,속보: 이블린 쇼가 다니엘 머서 살해 혐의로 체포됐습니다. 호손 해운은 독립 수사에 전면 협조했다고 밝혔습니다.,formal,ending:B,,,News montage,Y,,
D8-03_016,D8-03,16,ending_B,dialogue,RICHARD,회사는 살아남을 거요. 직원과 승객 보상도 계속할 수 있네. 당신 선택은 실용적이었소.,relieved,ending:B,,,PORT,Y,,
D8-03_017,D8-03,17,ending_B,dialogue,THOMAS,줄리언의 기록은 내부 정정에 그쳤습니다. 공개 문서에는 여전히 ‘관리 실패’라고 남았습니다.,disappointed,ending:B,,,PORT,Y,,
D8-03_018,D8-03,18,ending_B,dialogue,CLAIRE,"사람들은 한 명의 범인으로 만족할 거예요. 회사도, 시장도, 기사도.",guarded,ending:B,,,PORT,Y,,
D8-03_019,D8-03,19,ending_B,dialogue,HELENA,다니엘의 사망 기록은 바로잡혔지만 오르페우스 호 피해자 기록은 봉인됐어요.,sad,ending:B,,,PORT,Y,,
D8-03_020,D8-03,20,ending_B,monologue,ADRIAN,"우리는 열린 문을 해결하고, 다른 문을 잠갔습니다. 흔적이 남지 않게 조심하면서.",internal,ending:B,,,PORT,Y,,
D8-03_021,D8-03,21,ending_B,ending_title,SYSTEM,엔딩 비 - 편리한 범인,ending:B_complete,ending:B,,,Ending title,N,,
D8-03_022,D8-03,22,ending_C,recording,NEWS_REPORT,리처드 호손 회장이 다니엘 머서 살해와 오르페우스 호 사건 관련 혐의로 구금됐습니다. 이블린 쇼 COO는 다음 기항지에서 행방이 확인되지 않고 있습니다.,formal,ending:C,,,News montage,Y,,
D8-03_023,D8-03,23,ending_C,dialogue,CLAIRE,삼촌은 모든 걸 숨겼어요. 그러니 모두가 그를 믿는 게 당연하다고 생각했죠. 우리도 다니엘과 같은 실수를 했네요.,bitter,ending:C,,,PORT,Y,,
D8-03_024,D8-03,24,ending_C,dialogue,THOMAS,복원 음성은 공개되지 못했습니다. 줄리언은 또 한 번 범인 곁에 묻혔소.,grave,ending:C,,,PORT,Y,,
D8-03_025,D8-03,25,ending_C,dialogue,OWEN,"안정화 로그 22:17, 86kg. 사건 파일에는 ‘설명 불가’로 남았습니다.",grim,ending:C,,,PORT,Y,,
D8-03_026,D8-03,26,ending_C,monologue,ADRIAN,틀린 사람을 지목하면 사건은 닫히지 않습니다. 다만 진짜 범인이 나갈 문을 열어 줄 뿐입니다.,internal,ending:C,,,PORT,Y,,
